"pptID","fileName","age","gender","nationality","firstLang","highestEdu","condition","videoCond","questionCond","trial","clipName","question","response","answer","RT","answerNum","variance","lowVariance"
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",91,"togetherAndCrocodile","leftCompetitive",1,"disagree",4020,1,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",92,"togetherAndCrocodile","rightCompetitive",1,"disagree",4020,1,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",93,"togetherAndCrocodile","leftFriendly",4,"stronglyAgree",2430,4,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",94,"togetherAndCrocodile","rightFriendly",4,"stronglyAgree",2430,4,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",95,"togetherAndCrocodile","leftAggressive",0,"stronglyDisagree",5538,0,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",96,"togetherAndCrocodile","rightAggressive",1,"disagree",5538,1,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",97,"togetherAndCrocodile","leftEngaged",4,"stronglyAgree",29262,4,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",98,"togetherAndCrocodile","rightEngaged",4,"stronglyAgree",29262,4,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",99,"togetherAndCrocodile","leftFearful",0,"stronglyDisagree",2664,0,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",100,"togetherAndCrocodile","rightFearful",0,"stronglyDisagree",2664,0,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",101,"togetherAndCrocodile","leftSad",0,"stronglyDisagree",4095,0,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",102,"togetherAndCrocodile","rightSad",0,"stronglyDisagree",4095,0,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",103,"togetherAndCrocodile","leftContent",4,"stronglyAgree",1819,4,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",104,"togetherAndCrocodile","rightContent",4,"stronglyAgree",1819,4,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",105,"togetherAndCrocodile","leftAngry",0,"stronglyDisagree",3246,0,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",106,"togetherAndCrocodile","rightAngry",0,"stronglyDisagree",3246,0,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",107,"togetherAndCrocodile","leftAmused",4,"stronglyAgree",2674,4,3.36147186147186,0
945,"/home/madeleine/Projects/PLY001/data/d9452708_data3.csv",25,"female","American","English","A-LevelQualification",4,"full","specific",108,"togetherAndCrocodile","rightAmused",4,"stronglyAgree",2674,4,3.36147186147186,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",1,"1PushBothExcited","openBox",NA,NA,177771,NA,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",2,"1PushBothExcited","age",12,NA,18613,12,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",3,"1PushBothExcited","gettingOnWell",1,"notsure",13190,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",4,"1PushBothExcited","relationshipBetweenCharacters",0,"friends",3294,0,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",5,"1PushBothExcited","workingTogether",1,"notsure",7142,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",6,"1PushBothExcited","leftDominant",3,"agree",10310,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",7,"1PushBothExcited","rightDominant",2,"neutral",10310,2,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",8,"1PushBothExcited","leftCooperative",1,"disagree",11871,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",9,"1PushBothExcited","rightCooperative",3,"agree",11871,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",10,"1PushBothExcited","leftCompetitive",3,"agree",4606,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",11,"1PushBothExcited","rightCompetitive",3,"agree",4606,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",12,"1PushBothExcited","leftFriendly",3,"agree",6045,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",13,"1PushBothExcited","rightFriendly",1,"disagree",6045,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",14,"1PushBothExcited","leftAggressive",3,"agree",10501,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",15,"1PushBothExcited","rightAggressive",3,"agree",10501,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",16,"1PushBothExcited","leftEngaged",3,"agree",5086,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",17,"1PushBothExcited","rightEngaged",3,"agree",5086,3,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",18,"1PushBothExcited","leftFearful",1,"disagree",5070,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",19,"1PushBothExcited","rightFearful",1,"disagree",5070,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",20,"1PushBothExcited","leftSad",1,"disagree",2846,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",21,"1PushBothExcited","rightSad",1,"disagree",2846,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",22,"1PushBothExcited","leftContent",2,"neutral",5563,2,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",23,"1PushBothExcited","rightContent",2,"neutral",5563,2,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",24,"1PushBothExcited","leftAngry",1,"disagree",4717,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",25,"1PushBothExcited","rightAngry",1,"disagree",4717,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",26,"1PushBothExcited","leftAmused",1,"disagree",2373,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",27,"1PushBothExcited","rightAmused",1,"disagree",2373,1,0.902597402597403,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",28,"togetherAndCrocodile","openBox",NA,NA,39082,NA,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",29,"togetherAndCrocodile","age",15,NA,3728,15,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",30,"togetherAndCrocodile","gettingOnWell",1,"notsure",2934,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",31,"togetherAndCrocodile","relationshipBetweenCharacters",0,"friends",2733,0,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",32,"togetherAndCrocodile","workingTogether",1,"notsure",2110,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",33,"togetherAndCrocodile","leftDominant",3,"agree",5406,3,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",34,"togetherAndCrocodile","rightDominant",3,"agree",5406,3,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",35,"togetherAndCrocodile","leftCooperative",3,"agree",3109,3,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",36,"togetherAndCrocodile","rightCooperative",3,"agree",3109,3,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",37,"togetherAndCrocodile","leftCompetitive",3,"agree",3934,3,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",38,"togetherAndCrocodile","rightCompetitive",3,"agree",3934,3,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",39,"togetherAndCrocodile","leftFriendly",1,"disagree",12191,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",40,"togetherAndCrocodile","rightFriendly",1,"disagree",12191,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",41,"togetherAndCrocodile","leftAggressive",1,"disagree",4053,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",42,"togetherAndCrocodile","rightAggressive",1,"disagree",4053,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",43,"togetherAndCrocodile","leftEngaged",3,"agree",3863,3,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",44,"togetherAndCrocodile","rightEngaged",NA,NA,3863,NA,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",45,"togetherAndCrocodile","leftFearful",1,"disagree",4077,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",46,"togetherAndCrocodile","rightFearful",1,"disagree",4077,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",47,"togetherAndCrocodile","leftSad",1,"disagree",2477,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",48,"togetherAndCrocodile","rightSad",1,"disagree",2477,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",49,"togetherAndCrocodile","leftContent",1,"disagree",2902,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",50,"togetherAndCrocodile","rightContent",1,"disagree",2902,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",51,"togetherAndCrocodile","leftAngry",1,"disagree",4246,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",52,"togetherAndCrocodile","rightAngry",1,"disagree",4246,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",53,"togetherAndCrocodile","leftAmused",1,"disagree",2774,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",54,"togetherAndCrocodile","rightAmused",1,"disagree",2774,1,0.933333333333333,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",55,"togetherAndTalk","openBox",NA,NA,15959,NA,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",56,"togetherAndTalk","age",13,NA,8374,13,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",57,"togetherAndTalk","gettingOnWell",0,"yes",5254,0,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",58,"togetherAndTalk","relationshipBetweenCharacters",0,"friends",11494,0,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",59,"togetherAndTalk","workingTogether",0,"yes",2093,0,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",60,"togetherAndTalk","leftDominant",1,"disagree",3038,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",61,"togetherAndTalk","rightDominant",1,"disagree",3038,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",62,"togetherAndTalk","leftCooperative",3,"agree",5966,3,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",63,"togetherAndTalk","rightCooperative",3,"agree",5966,3,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",64,"togetherAndTalk","leftCompetitive",1,"disagree",3581,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",65,"togetherAndTalk","rightCompetitive",1,"disagree",3581,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",66,"togetherAndTalk","leftFriendly",3,"agree",3589,3,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",67,"togetherAndTalk","rightFriendly",3,"agree",3589,3,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",68,"togetherAndTalk","leftAggressive",1,"disagree",3509,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",69,"togetherAndTalk","rightAggressive",1,"disagree",3509,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",70,"togetherAndTalk","leftEngaged",3,"agree",4670,3,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",71,"togetherAndTalk","rightEngaged",3,"agree",4670,3,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",72,"togetherAndTalk","leftFearful",1,"disagree",4166,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",73,"togetherAndTalk","rightFearful",1,"disagree",4166,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",74,"togetherAndTalk","leftSad",1,"disagree",2836,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",75,"togetherAndTalk","rightSad",1,"disagree",2836,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",76,"togetherAndTalk","leftContent",1,"disagree",2630,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",77,"togetherAndTalk","rightContent",1,"disagree",2630,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",78,"togetherAndTalk","leftAngry",1,"disagree",3061,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",79,"togetherAndTalk","rightAngry",1,"disagree",3061,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",80,"togetherAndTalk","leftAmused",1,"disagree",2902,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",81,"togetherAndTalk","rightAmused",1,"disagree",2902,1,0.831168831168831,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",82,"independent1TryStopOther","openBox",NA,NA,52910,NA,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",83,"independent1TryStopOther","age",10,NA,11862,10,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",84,"independent1TryStopOther","gettingOnWell",0,"yes",2045,0,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",85,"independent1TryStopOther","relationshipBetweenCharacters",1,"neutral",2838,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",86,"independent1TryStopOther","workingTogether",2,"no",4430,2,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",87,"independent1TryStopOther","leftDominant",1,"disagree",6478,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",88,"independent1TryStopOther","rightDominant",1,"disagree",6478,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",89,"independent1TryStopOther","leftCooperative",2,"neutral",4141,2,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",90,"independent1TryStopOther","rightCooperative",2,"neutral",4141,2,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",91,"independent1TryStopOther","leftCompetitive",3,"agree",4421,3,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",92,"independent1TryStopOther","rightCompetitive",1,"disagree",4421,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",93,"independent1TryStopOther","leftFriendly",1,"disagree",2917,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",94,"independent1TryStopOther","rightFriendly",1,"disagree",2917,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",95,"independent1TryStopOther","leftAggressive",1,"disagree",2174,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",96,"independent1TryStopOther","rightAggressive",1,"disagree",2174,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",97,"independent1TryStopOther","leftEngaged",3,"agree",3741,3,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",98,"independent1TryStopOther","rightEngaged",3,"agree",3741,3,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",99,"independent1TryStopOther","leftFearful",1,"disagree",4284,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",100,"independent1TryStopOther","rightFearful",1,"disagree",4284,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",101,"independent1TryStopOther","leftSad",1,"disagree",5317,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",102,"independent1TryStopOther","rightSad",1,"disagree",5317,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",103,"independent1TryStopOther","leftContent",1,"disagree",2677,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",104,"independent1TryStopOther","rightContent",1,"disagree",2677,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",105,"independent1TryStopOther","leftAngry",1,"disagree",2174,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",106,"independent1TryStopOther","rightAngry",1,"disagree",2174,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",107,"independent1TryStopOther","leftAmused",1,"disagree",4645,1,0.528138528138528,0
1862,"/home/madeleine/Projects/PLY001/data/e18625370508_data3.csv",28,"male","Indian","Other","BachelorsDegree",2,"skeleton","specific",108,"independent1TryStopOther","rightAmused",1,"disagree",4645,1,0.528138528138528,0
4225,"/home/madeleine/Projects/PLY001/data/e42253580589_data3.csv",28,"female","American","English","BachelorsDegree",2,"skeleton","specific",1,"discussAndTogether","openBox",NA,NA,23662,NA,0.943722943722944,0
4225,"/home/madeleine/Projects/PLY001/data/e42253580589_data3.csv",28,"female","American","English","BachelorsDegree",2,"skeleton","specific",2,"discussAndTogether","age",5,NA,4157,5,0.943722943722944,0
4225,"/home/madeleine/Projects/PLY001/data/e42253580589_data3.csv",28,"female","American","English","BachelorsDegree",2,"skeleton","specific",3,"discussAndTogether","gettingOnWell",0,"yes",3929,0,0.943722943722944,0
