,clipName,pptID,condition,gettingOnWell,relationshipBetweenCharacters,workingTogether,leftDominant,rightDominant,leftCooperative,rightCooperative,leftCompetitive,rightCompetitive,leftFriendly,rightFriendly,leftAggressive,rightAggressive,leftEngaged,rightEngaged,leftFearful,rightFearful,leftSad,rightSad,leftContent,rightContent,leftAngry,rightAngry,leftAmused,rightAmused
120,1PushesHand,9919,4,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
121,1PushesHand,9927,4,2.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0
122,1PushesHand,9959,2,0.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0
123,1StopsOtherPlay,63,4,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0
124,1StopsOtherPlay,126,2,0.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
125,1StopsOtherPlay,268,2,2.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
126,1StopsOtherPlay,314,2,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0
127,1StopsOtherPlay,375,4,2.0,1.0,2.0,1.0,4.0,3.0,0.0,2.0,4.0,3.0,0.0,1.0,4.0,1.0,4.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,0.0
128,1StopsOtherPlay,568,2,0.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0
129,1StopsOtherPlay,587,4,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
130,1StopsOtherPlay,653,4,2.0,0.0,2.0,0.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0
131,1StopsOtherPlay,669,4,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,3.0,4.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0
132,1StopsOtherPlay,814,2,2.0,2.0,1.0,4.0,0.0,2.0,3.0,4.0,1.0,0.0,3.0,4.0,0.0,3.0,3.0,0.0,4.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0
133,1StopsOtherPlay,889,2,0.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0
134,1StopsOtherPlay,1384,4,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
135,1StopsOtherPlay,1506,2,1.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
136,1StopsOtherPlay,1659,2,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0
137,1StopsOtherPlay,2590,2,2.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
138,1StopsOtherPlay,3115,4,2.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0
139,1StopsOtherPlay,3127,4,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0
140,1StopsOtherPlay,3335,2,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0
141,1StopsOtherPlay,4302,2,2.0,2.0,0.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,4.0,1.0,3.0,4.0,0.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0
142,1StopsOtherPlay,4843,4,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
143,1StopsOtherPlay,4867,4,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
144,1StopsOtherPlay,5351,4,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,1StopsOtherPlay,7051,4,0.0,2.0,1.0,0.0,4.0,1.0,4.0,2.0,3.0,3.0,0.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,0.0,3.0,2.0,1.0,4.0,2.0,3.0
146,1StopsOtherPlay,7599,2,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0
147,1StopsOtherPlay,7710,2,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
148,1StopsOtherPlay,7774,2,1.0,1.0,0.0,2.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0
149,1StopsOtherPlay,7927,4,0.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0
150,1StopsOtherPlay,8911,4,0.0,2.0,0.0,0.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0
151,1StopsOtherPlay,9959,2,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0
152,1Task1Watch,87,4,0.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0
153,1Task1Watch,118,2,0.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
154,1Task1Watch,132,2,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0
155,1Task1Watch,289,4,0.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
156,1Task1Watch,390,2,2.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,2.0,0.0
157,1Task1Watch,444,2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0
158,1Task1Watch,539,4,0.0,0.0,0.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
159,1Task1Watch,588,2,0.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0
160,1Task1Watch,647,4,0.0,1.0,0.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0
161,1Task1Watch,669,4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,3.0
162,1Task1Watch,814,2,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,4.0
163,1Task1Watch,1383,4,0.0,0.0,0.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0
164,1Task1Watch,1508,2,1.0,0.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0
165,1Task1Watch,2023,4,0.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,4.0,3.0,0.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0
166,1Task1Watch,2251,4,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,4.0
167,1Task1Watch,2755,4,0.0,0.0,0.0,1.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0
168,1Task1Watch,3048,2,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0
169,1Task1Watch,3335,2,0.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,4.0,2.0,2.0
170,1Task1Watch,3479,4,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
171,1Task1Watch,5351,4,0.0,1.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0
172,1Task1Watch,6111,4,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0
173,1Task1Watch,6307,2,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0
174,1Task1Watch,7440,2,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0
175,1Task1Watch,7548,2,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0
176,1Task1Watch,8084,2,1.0,1.0,0.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0
177,1Task1Watch,8659,2,0.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
178,1Task1Watch,9115,4,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0
179,1Task1Watch,9664,2,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
180,1Task1Watch,9959,2,0.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0
181,bothDistressedTable,132,2,2.0,2.0,2.0,1.0,4.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,0.0,2.0,3.0,1.0,4.0,1.0,3.0
182,bothDistressedTable,136,2,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0
183,bothDistressedTable,390,2,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0
184,bothDistressedTable,391,4,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0
185,bothDistressedTable,444,2,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
186,bothDistressedTable,568,2,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
187,bothDistressedTable,588,2,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0
188,bothDistressedTable,814,2,2.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0
189,bothDistressedTable,886,2,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,3.0
190,bothDistressedTable,945,4,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0
191,bothDistressedTable,1383,4,0.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0
192,bothDistressedTable,1508,2,1.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
193,bothDistressedTable,1659,2,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0
194,bothDistressedTable,2223,2,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
195,bothDistressedTable,2291,4,0.0,2.0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,1.0
